,med_fir_a,med_rad_a,low_rad_a,upp_rad_a,med_fir_l,med_rad_l,low_rad_l,upp_rad_l,med_fir_u,med_rad_u,low_rad_u,upp_rad_u,med_mst_L,med_sfr_L,low_sfr_L,upp_sfr_L,med_mst_U,med_sfr_U,low_sfr_U,upp_sfr_U,med_mst_a,med_sfr_a,low_sfr_a,upp_sfr_a,med_q_mst_a,med_q_mst_l,med_q_mst_u,med_qir_a,low_qir_a,upp_qir_a,med_qir_u,low_qir_u,upp_qir_u,med_qir_l,low_qir_l,upp_qir_l
10,34.77544168872733,20.355237937712616,19.615847211127996,20.529009675846133,37.91276805174484,22.614886856405114,22.5133468189134,22.68838326097555,38.67271752667755,23.411180030920068,23.345336324724176,23.449260757709357,10.221508979797356,1.3558446185153774,1.1090750531778852,1.6251658272962017,10.451524591445928,2.210695761424869,2.0517349079976297,2.3419796938396313,9.579794406890862,0.21155740244001792,-0.005785725489033081,0.5832324061667412,9.579794406890862,10.221508979797356,10.451524591445928,2.6571761631127906,2.4641112133787733,2.7336838848786806,2.6621535072995712,2.6348966039362347,2.6859804792875703,2.677647751334298,2.6180013387655476,2.7337962277091017
11,35.030001640057606,20.041335348744212,19.761683435672175,20.578038785714085,37.9566599563933,22.666260598201465,22.571112099733405,22.73977130920439,38.7129408228221,23.457113182196693,23.39555269599699,23.49661959999419,10.339055697123204,1.2458895545411253,1.0788010647306476,1.5807390450054764,10.530071465174363,2.199223837952252,2.031620630239982,2.382265627947623,9.73024956385294,0.367103061727318,0.1384645398380987,0.9104973232336139,9.73024956385294,10.339055697123204,10.530071465174363,2.662743545967288,2.51742190821886,2.7327732923954504,2.6674321617084527,2.6393794391515053,2.6925806651522044,2.702550345460196,2.637624337136571,2.7504761661498645
12,35.28456159138787,20.374489282316002,19.99248201766479,20.720253639661394,38.000551861041764,22.716998706853104,22.620553822111532,22.79094101055872,38.753164118966644,23.500523441707184,23.442787624379932,23.53724814263169,10.456602414449048,1.2346496695212998,1.0908744534628547,1.478169950039103,10.608618338902797,2.2120454096729514,2.0360809062376766,2.4172958381277194,9.880704720815014,0.5292030204820244,0.2848921285364354,1.2089097979826873,9.880704720815014,10.456602414449048,10.608618338902797,2.6680960732156684,2.5611093134763183,2.732890998739222,2.6694306650347084,2.6392047615995136,2.6980165485634364,2.7143888138450265,2.6566288191901206,2.7590837086157087
13,35.53912154271815,20.583493337749488,20.279632816141127,20.851806888369232,38.044443765690225,22.769626213181564,22.67447917775988,22.838833319788684,38.79338741511119,23.542373978851625,23.49299976073908,23.578164016712556,10.574149131774895,1.2676812011283423,1.1053204569357054,1.4580447424850067,10.687165212631232,2.213890643596425,2.014777690427147,2.4179242607329416,10.031159877777093,0.6829234279324667,0.4131881558309175,1.3914482048183567,10.031159877777093,10.574149131774895,10.687165212631232,2.6730938573092153,2.5860800058072853,2.7346406497458355,2.674679615118624,2.6419050099116617,2.7081670523644448,2.720301054691433,2.6628577473525126,2.776377713849547
14,35.793681494048414,20.774164938388676,20.523955966004234,21.00828668613097,38.08833567033869,22.81851519283864,22.735451911255684,22.888718738510793,38.83361071125574,23.58344024844153,23.532640639033055,23.619923637804902,10.69169584910074,1.3042103726204752,1.0860121847510367,1.4839950859410538,10.765712086359667,2.2181918730843755,1.9997324927978837,2.4333233261822604,10.181615034739167,0.8415277375276942,0.5335472102271881,1.5673260835951202,10.181615034739167,10.69169584910074,10.765712086359667,2.6799038826143686,2.6053235923700333,2.739347108344794,2.6797534137860985,2.6468189414890624,2.7224857409477146,2.7295478708495935,2.6628644784203193,2.805495934982525
15,36.04824144537869,20.950007735049084,20.737520821294602,21.181646763347455,38.13222757498715,22.868893315898802,22.791973138067203,22.935139718848948,38.87383400740028,23.627589520479713,23.57715183921687,23.663040337263276,10.809242566426587,1.2828492143800936,1.0091311154978002,1.5112252915833266,10.844258960088101,2.190871724934082,1.9695183100604141,2.4157210059514864,10.332070191701245,0.9906460203094927,0.6456998205278278,1.7763711860538667,10.332070191701245,10.809242566426587,10.844258960088101,2.6891342055782914,2.6245040945656264,2.7480246309948613,2.689570924185441,2.651738067367931,2.738029052005874,2.7498144684062105,2.6705344191277898,2.8532468594865255
16,36.30280139670896,21.143788843898086,20.957569902086604,21.36975204101964,38.17611947963561,22.92321393990064,22.84517656103085,22.98383774577318,38.91405730354483,23.670612237673645,23.631055280424924,23.702205749869538,10.92678928375243,1.1929691835217386,0.9158300578761811,1.5040349542928961,10.922805833816536,2.1720388945204943,1.9155600166001487,2.4027537640575587,10.48252534866332,1.125929535142778,0.7046116681494049,1.9688748175131323,10.48252534866332,10.92678928375243,10.922805833816536,2.6976507937066696,2.6351652392323732,2.765057304206217,2.703326626307252,2.6593632941582723,2.7617229797266805,2.786558941862383,2.690575933921129,2.9327792573318434
17,36.55736134803924,21.361180667045574,21.193680031501877,21.554658097772602,38.22001138428407,22.97666855348419,22.902520273523248,23.035219600821218,38.954280599689376,23.71141658036166,23.673022142233005,23.743099658165274,11.044336001078278,1.1069551834683837,0.7611266380314723,1.4317450283841877,11.00135270754497,2.108302016245971,1.8795701594048042,2.3784173953363,10.632980505625397,1.249803495056486,0.6390495093825739,2.062503086491847,10.632980505625397,11.044336001078278,11.00135270754497,2.709308183403383,2.64579532387766,2.8044407058803023,2.7239836245693816,2.669746180696353,2.787874824033933,2.837164526135453,2.7223562497562828,3.0735751487892053
18,36.8119212993695,21.581797867478926,21.431673681830027,21.735711147838796,38.26390328893253,23.02570557918922,22.95850047129072,23.084772376739014,38.99450389583392,23.75354138293446,23.715308279514876,23.78291092127797,11.161882718404122,1.0455013627414527,0.7048663649768256,1.3327503016511681,11.079899581273406,2.1041942660694364,1.8247270264528268,2.3697336007968586,10.783435662587472,1.3166517955151882,0.5397834261760143,2.1083939893208288,10.783435662587472,11.161882718404122,11.079899581273406,2.731304298479646,2.65762792176282,2.8574220044089422,2.7394280861029685,2.6836817289668398,2.8222621153549396,2.869387171474825,2.749762277534688,3.131554955000404
19,37.06648125069978,21.805726614162698,21.6721394580933,21.931242743751657,38.30779519358099,23.07226651904334,23.01010350364852,23.13368974150291,39.03472719197847,23.796548154920806,23.762124187608162,23.82712417472718,11.27942943572997,0.9718911288079723,0.6456390563979109,1.2695710674093634,11.15844645500184,2.09841901626563,1.7696304130696083,2.35236672131428,10.93389081954955,1.2692355451110975,0.5107884993704143,2.0682080071805533,10.93389081954955,11.27942943572997,11.15844645500184,2.7636126283364,2.6757273251724905,2.913669307949952,2.7586659893868557,2.6904426274809707,2.875023803162901,2.928693170617752,2.776397707860611,3.1922205938002346
20,37.321041202030045,22.035646973485814,21.909707135940838,22.151703512222966,38.351687098229455,23.12466124360194,23.069376566767207,23.185962983144258,39.074950488123015,23.837954461927865,23.79981354086088,23.872300893394446,11.396976153055814,0.9643938922413385,0.651836211338129,1.2729062232793094,11.236993328730275,2.037406528684019,1.640566710904244,2.3488253349423824,11.084345976511624,1.1542342143278015,0.5059795942347561,2.014491511856639,11.084345976511624,11.396976153055814,11.236993328730275,2.806410073654458,2.7015815195842925,3.009675329169868,2.7834546746089455,2.699692594491174,2.9438027793197015,2.962874181096165,2.7801038345966775,3.2169463169425794
21,37.575601153360324,22.270199849835365,22.135744340255496,22.388792223069274,38.395579002877916,23.177930553647606,23.129959228638043,23.25877861913323,39.11517378426756,23.87377000725806,23.84435211355994,23.907877663037468,11.514522870381661,1.0107243502798846,0.7260289467330316,1.3005058881379814,11.31554020245871,1.9734969649944432,1.6111477149584812,2.3525928034555355,11.234801133473702,1.086752807215785,0.559928887254006,1.9702406214542236,11.234801133473702,11.514522870381661,11.31554020245871,2.8458356498471105,2.7261323141518643,3.0768858455858843,2.8202785475984538,2.715236357590528,2.9697379152977645,2.9325876706458303,2.782736255594257,3.1879664006414274
22,37.83016110469059,22.51571110810501,22.381746482137796,22.638696432669033,38.43947090752638,23.237117445596063,23.192907801043244,23.326924222376647,39.15539708041211,23.91539856455176,23.885479435329575,23.951187375223682,11.632069587707505,1.0486907002229895,0.7713755002033196,1.3364549033735378,11.394087076187144,1.8386099757416967,1.4089983005871645,2.296469621933195,11.385256290435777,1.0566353211262374,0.6047629744185609,1.8238786541943561,11.385256290435777,11.632069587707505,11.394087076187144,2.90169490383672,2.75475371004097,3.157381343240801,2.887959506878243,2.749811756372928,3.1128318655379723,2.8971277972176956,2.7596139786501883,3.2047898767728147
23,38.08472105602087,22.78587363452617,22.65344277398418,22.907327736097436,38.48336281217484,23.30022908764455,23.25476965205973,23.382787123834255,39.195620376556654,23.960846501470158,23.92963881572692,23.992773337225092,11.749616305033353,1.041181517283703,0.7589122348079286,1.2943657668262187,11.47263394991558,1.8742839947297032,1.5455961789808639,2.184897809005437,11.535711447397855,1.0364212295956328,0.6660210302999882,1.609325028181404,11.535711447397855,11.749616305033353,11.47263394991558,2.9190426238553258,2.7659944572576762,3.18704802544631,2.870215151253312,2.755864120250537,3.090608604795661,2.9390049708931354,2.75524808904786,3.2150268072586785
24,38.33928100735113,23.05009271263386,22.9238988103978,23.165709540194108,38.5272547168233,23.395646086387494,23.336641083644448,23.469146712868522,39.2358436727012,24.001402393139834,23.97324686609874,24.03314217057099,11.867163022359197,1.1306080141491504,0.8415175324294575,1.346013106042725,11.551180823644014,1.7148600218873633,1.27156073575589,2.089703189309078,11.68616660435993,1.1098248242328506,0.7532579612110963,1.5396665365475313,11.68616660435993,11.867163022359197,11.551180823644014,2.9531648624491655,2.765432631143289,3.254597365109736,2.977977190857885,2.832757231133987,3.3361622389254526,2.906501276158476,2.762252190426538,3.12938731287897
25,38.59384095868141,23.340746492406545,23.216451768118485,23.433954683203805,38.57114662147176,23.491896659005533,23.438567529244025,23.525529312741178,39.27606696884575,24.05141706356061,24.01127095562984,24.085468510054426,11.984709739685044,1.2005850452946045,1.1163305372446577,1.299954453475191,11.629727697372449,1.4961706430752777,1.2085592630999644,1.8755012813454888,11.836621761322007,1.1579253918433663,0.8050252316059661,1.5666064760234801,11.836621761322007,11.984709739685044,11.629727697372449,2.963720741210061,2.761522290868334,3.2486249692525258,3.183206910857283,2.983470757236355,3.3539241416589394,2.8957057470425944,2.7792612370037766,2.9608449442461797
26,38.84840091001168,23.575417855828857,23.491670577516594,23.677090480716366,,,,,39.31629026499029,24.087792370545003,24.064165780657117,24.11494406074273,,,,,11.708274571100883,1.7364827941967915,1.1177142053422628,2.0400084783431853,11.987076918284082,1.1989791887188974,0.583863238197994,2.0222009485772134,11.987076918284082,,11.708274571100883,2.9021115342084656,2.7190250398658597,3.1090307532847525,3.0514418626682094,2.8758250441369713,3.404483592048091,,,
27,39.102960861341955,23.81060014879799,23.747470258028088,23.9053718081441,,,,,39.35651356113484,24.13650527634885,24.111162121897586,24.159608932773633,,,,,11.786821444829318,1.6795665730036928,1.4172692293840559,1.9528716546170095,12.13753207524616,1.7879766655417932,0.8001414132486807,1.8911908542148914,12.13753207524616,,11.786821444829318,2.7633212023277007,2.6258644605440087,2.814975976848589,3.068809525437601,2.894125744091316,3.2601251565371587,,,
28,39.35752081267222,24.081387395019966,24.014497926081848,24.174862202719112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
