,xmf,flux_8p4GHz_med_bres,flux_8p4GHz_upp_bres,flux_8p4GHz_low_bres,flux_8p4GHz_med_dale,flux_8p4GHz_upp_dale,flux_8p4GHz_low_dale,flux_5GHz_med_bres,flux_5GHz_upp_bres,flux_5GHz_low_bres,flux_5GHz_med_dale,flux_5GHz_upp_dale,flux_5GHz_low_dale,flux_3GHz_med_bres,flux_3GHz_upp_bres,flux_3GHz_low_bres,flux_3GHz_med_dale,flux_3GHz_upp_dale,flux_3GHz_low_dale,flux_1p4GHz_med_bres,flux_1p4GHz_upp_bres,flux_1p4GHz_low_bres,flux_1p4GHz_med_dale,flux_1p4GHz_upp_dale,flux_1p4GHz_low_dale,flux_610MHz_med_bres,flux_610MHz_upp_bres,flux_610MHz_low_bres,flux_610MHz_med_dale,flux_610MHz_upp_dale,flux_610MHz_low_dale,flux_325MHz_med_bres,flux_325MHz_upp_bres,flux_325MHz_low_bres,flux_325MHz_med_dale,flux_325MHz_upp_dale,flux_325MHz_low_dale,flux_150MHz_med_bres,flux_150MHz_upp_bres,flux_150MHz_low_bres,flux_150MHz_med_dale,flux_150MHz_upp_dale,flux_150MHz_low_dale
10,-3.375,14.194280954121739,14.194643214767657,14.193858553516163,14.571596138083557,14.571865719835301,14.571230546129271,14.311416010112293,14.311832652107068,14.310989214845224,14.611696204597084,14.611944973943178,14.611367155922183,14.41401400092444,14.414369692812013,14.413728399201629,14.665157832275963,14.665437372409107,14.664956385580423,14.545786774630606,14.546022292866288,14.545457106170453,14.73340570164177,14.733628503081965,14.733091218440807,14.668713037114621,14.66900339194204,14.66843106584204,14.83417050886021,14.834415260988777,14.833989763921801,14.759784723531942,14.76002661220142,14.759531903889913,14.916427809853912,14.91658449241022,14.91628915559407,14.88138583041,14.8815869889517,14.881216309711363,15.013907627863935,15.014065103918414,15.013782895969552
11,-3.125,13.756222020657649,13.756775770015992,13.755769155456369,14.203872189934403,14.204229530311755,14.203457084376705,13.89045856090297,13.891004997397863,13.889958298012234,14.265503656044636,14.265789303297087,14.265172404463325,14.012475502190185,14.012881353759523,14.012127428438395,14.332605417491248,14.332904431421788,14.332297215059638,14.170139452638502,14.170491247747838,14.169757899977775,14.393678635241738,14.393947572471234,14.393400980514329,14.312147481526274,14.312399470206026,14.311849467786733,14.48142458908838,14.481605053827856,14.481219987175862,14.405702724439939,14.405969752122973,14.405470652579698,14.563827897744204,14.564002078150986,14.56360115270472,14.518096474654492,14.518324307964093,14.51788310964194,14.674913970346095,14.67504045425339,14.67474150682148
12,-2.875,13.287993812500778,13.288765445857603,13.287020402251656,13.78224479321206,13.782736071561544,13.781906969899124,13.444957307017127,13.445509039341317,13.444423754443328,13.873037518077712,13.873261789428982,13.872773287118454,13.584270444688839,13.584717560521456,13.583730984440125,13.975341750830355,13.975663466328525,13.97494518019162,13.769743298310688,13.770138325284107,13.769284515634423,14.059897118382251,14.060167249768138,14.059674753430205,13.940218921117584,13.94049084100143,13.939879811915462,14.141803494279651,14.142094911067076,14.14148837484355,14.04770988376028,14.048020120463605,14.047447400533873,14.212224153153795,14.212447152223536,14.211946023285236,14.163544807448178,14.163837555010124,14.163304739008412,14.322764779723675,14.322994664002346,14.322543306447441
13,-2.625,12.796634644818079,12.7974257232394,12.795853381994808,13.31405579001834,13.314510316881906,13.31348184921102,12.967694844652234,12.96817322602066,12.966952165431632,13.429520469735515,13.42987442505471,13.42895549246654,13.128285717543916,13.12883894927849,13.127613052060122,13.56872724190362,13.569071443692811,13.568394144740585,13.342721889584455,13.343215268628867,13.342018662878838,13.693188321911284,13.693571683611088,13.692902094688334,13.543498182361795,13.543744660610848,13.543091094207893,13.808280636187774,13.808551412778339,13.80797528275518,13.672654899649874,13.673008613053188,13.672254308269325,13.87633860805374,13.876548220139153,13.8760517661732,13.806243654705233,13.806532101816758,13.805914717734932,13.970661865768534,13.970860958619173,13.970345897002087
14,-2.375,12.287442320370802,12.288823197735406,12.286196149435028,12.806485884301265,12.807279547776027,12.80581777306784,12.472597420663808,12.473449170709717,12.47155916181577,12.943304920284127,12.943793307879695,12.942702991204339,12.646042025381055,12.646909112227885,12.645114054680702,13.114899655198686,13.115412974712317,13.114381927387312,12.888420261604765,12.889169530266447,12.887683904324266,13.277160324047104,13.27759309413033,13.27675427543704,13.120018440731362,13.120413310075993,13.119461572506257,13.44279319678407,13.443085752445183,13.442469710874473,13.272844170054038,13.273251849899248,13.272423210865343,13.539517469915628,13.539810183211625,13.539289726377255,13.433092729299084,13.433514687687394,13.432780338598892,13.633211617811716,13.633412197667889,13.633009963133523
15,-2.125,11.762981243023885,11.764697264489442,11.761247357397853,12.263042274370417,12.26393023359932,12.262277910784137,11.957449413656132,11.958865112402483,11.956053344354508,12.419871834403638,12.420598664059467,12.419093984595108,12.143264250570974,12.144236390746006,12.142084964962818,12.620496758107432,12.621100711320198,12.619905154205727,12.40751540560609,12.40821650669464,12.406574766139416,12.816169188939165,12.816586906019596,12.815655331554996,12.670823108316519,12.671405964204677,12.670206535163457,13.028822410316412,13.02926518312259,13.028440195315376,12.846596683991292,12.847153394928862,12.846132352357058,13.166129331718766,13.166444687862157,13.165793832173662,13.035581255031687,13.035967405573938,13.035184697263022,13.298519763537865,13.298816558664145,13.298292853030258
16,-1.875,11.225284616596179,11.228107234752184,11.223065483559445,11.69639699747292,11.697751521037178,11.694921238419715,11.428122492530838,11.430349697771543,11.426001811318352,11.867392760820975,11.868521650417659,11.866155009009303,11.625037783469638,11.626434388233234,11.623810855934062,12.09099132790486,12.09161238755756,12.090035618111552,11.905418231058118,11.906596705071964,11.904458446647157,12.316212039944364,12.316911842963977,12.31544622981936,12.192928958338888,12.193525087513681,12.191873260543893,12.570232058678105,12.57075285598199,12.569746119959543,12.393412524228378,12.393852087936464,12.392689283581381,12.744525291727967,12.744839099046361,12.744120335551512,12.610829158436605,12.61131671010427,12.610458121006653,12.929807286787288,12.930100694903144,12.929525519283915
17,-1.625,10.683460181104866,10.6867581208251,10.679741312939665,11.114304315738819,11.117489396710056,11.112351397164721,10.892894427281496,10.895516676547835,10.890363482717074,11.29370011830528,11.295066073163804,11.292292638124822,11.093331438924617,11.095597281082814,11.09105161552071,11.535622330355146,11.537061731105853,11.534544570116848,11.388973216946964,11.390426345374802,11.38757562105176,11.782253525563796,11.783135068051834,11.780987328135401,11.695027413760748,11.696195932587763,11.693859092910424,12.072548017119681,12.073336684141955,12.071971455938174,11.912829844622198,11.913553614717454,11.912313727452215,12.279180147179108,12.279620645524897,12.278490367406222,12.160222480941298,12.160964256213571,12.159609256147709,12.513863952421618,12.514246992333572,12.51349048750627
18,-1.375,10.135981351278017,10.140486984384594,10.1319655885798,10.521973087098557,10.525626905564241,10.518699141043514,10.347268148336353,10.350173540044517,10.343382282663452,10.712564991542058,10.714478248160386,10.710206871724166,10.555166371240118,10.558069298295292,10.551879103427355,10.96284762474585,10.964522239888245,10.96122474731521,10.856297643543218,10.858408535133815,10.85426801673918,11.22572947888079,11.227460081178029,11.224511902261785,11.179460087424069,11.181081765794415,11.177768766858764,11.54109157467237,11.54173905420087,11.53993510382703,11.412236563935002,11.412791042813879,11.411013806231606,11.776888289200382,11.777607602387103,11.776099675971405,11.681604119128389,11.682352041656921,11.680879779603512,12.053638795602467,12.054072189438706,12.053080651795975
19,-1.125,9.569468197516612,9.57611881723065,9.561440476118985,9.948184210582957,9.952661839086954,9.944117932629808,9.794468996482436,9.800510642295338,9.78956300498905,10.133539168924658,10.137067724290926,10.130546566121877,10.0097218130107,10.013490788861851,10.006140900091038,10.37983890388176,10.382437172850913,10.377655855856224,10.319120167491572,10.322224642364489,10.31627303703079,10.6546518867595,10.656636810819366,10.65273101646799,10.648681591923538,10.650410968410856,10.647224444799242,10.987992409949204,10.989288131782375,10.986820331684939,10.895403520922958,10.897082887024414,10.893811038398907,11.242033682149314,11.242798285513953,11.240921476275217,11.183564727349847,11.184409716133413,11.182407742164656,11.555560993791621,11.556127735724745,11.554708693496462
20,-0.875,8.998245313449456,9.006213319334623,8.986309137172675,9.341391722428215,9.34979868897675,9.334917316995261,9.223590335391044,9.231579608179251,9.216011200523285,9.537386152472312,9.542973362399954,9.532366623764588,9.443634658709085,9.45008601387919,9.43853977758678,9.80720576574986,9.810716093706684,9.802972227994887,9.77508589246864,9.779406883999771,9.771006843678379,10.072442345453878,10.074928246833952,10.069644413790247,10.112384037888695,10.114977694042748,10.109983401764037,10.418704373570876,10.420411195794195,10.416528446017846,10.363463445372373,10.364966312583112,10.361518540024974,10.685044070064848,10.6864377263467,10.683643830287231,10.66740960419792,10.668624384328707,10.665362544348621,11.02401717865428,11.025017171395888,11.022959466172832
