,xmf,upp_noerr,low_noerr,med_noerr,upp_err,low_err,med_err
70,17.625,0.029810858450900903,0.028807240391783555,0.029321807278025924,0.03072227973238408,0.02984930212570777,0.030270141291513925
71,17.875,0.02961932049588969,0.028645981083301648,0.029206986567872666,0.033105107151386766,0.032045014313349586,0.032524029305633397
72,18.125,0.035629801936712134,0.03457821433646409,0.03505433754789959,0.03915811478115485,0.03811911493283472,0.03858401123038857
73,18.375,0.046920334997026525,0.045715653116574134,0.046255735716183896,0.04900139657927086,0.04771166232092718,0.04834377159341533
74,18.625,0.06475309696473976,0.06348785779122877,0.06427408197245596,0.057804317691020485,0.056466273682034544,0.05717220841853234
75,18.875,0.07027163545183891,0.06880737371406229,0.06973869725197203,0.06012352593136048,0.058667769431372974,0.05950689619164855
76,19.125,0.056143074646047605,0.0548574229018427,0.05550943443075741,0.05279439242371131,0.051669319568965186,0.05230295978425538
77,19.375,0.038761090281158254,0.03781292637242604,0.03821828600545598,0.041023483533066854,0.039881059993230904,0.040497689732942835
78,19.625,0.02698711950490972,0.02606719298563741,0.026536341902085824,0.029496164652703088,0.02849833015528235,0.02902412395540637
79,19.875,0.018354303148942694,0.01774498791372942,0.018090640777479662,0.020609552001108422,0.019852926047387413,0.02019993974918392
80,20.125,0.013235510837932653,0.012602040727398246,0.012915203582794015,0.014848444132263279,0.014030920675972098,0.014399367576997212
81,20.375,0.010258677611737129,0.009796673095031582,0.010027675353384355,0.011201398168284304,0.010594804609163549,0.010920725321243012
82,20.625,0.008224564942088779,0.007780931739007756,0.008041702329622483,0.00914857397549987,0.00859471289067172,0.008836942062906144
83,20.875,0.007477464854691594,0.007006955100196919,0.007254967834127951,0.007936747695304617,0.007351587335412469,0.007680229723584455
84,21.125,0.0072774216618912545,0.006815757354697275,0.007097620935029045,0.007145760580915521,0.006675250826420846,0.006919010941457314
85,21.375,0.006882098209452489,0.006412949293004074,0.006646843332205151,0.006463980719738855,0.00597067692796931,0.006213076204959518
86,21.625,0.005545415038512807,0.0051868342133230836,0.005375310282730205,0.005332784093784555,0.004899016966538922,0.005124405767950868
87,21.875,0.003988956523102004,0.003623231298169411,0.003810346529530272,0.003886893669632443,0.00352967368248898,0.0037082836760607115
