,xmf,upp_noerr,low_noerr,med_noerr,upp_err,low_err,med_err
99,24.875,2.4300679397514488e-06,1.4850415187369966e-06,2.025056616459541e-06,3.936710062397347e-06,2.6784748847038194e-06,3.375094360765901e-06
100,25.125,8.100226465838163e-07,2.700075488612721e-07,5.400150977225442e-07,1.7550490675982686e-06,9.234258171055505e-07,1.2150339698757244e-06
101,25.375,2.700075488612721e-07,0.0,1.3500377443063606e-07,6.966194760620815e-07,1.3500377443063606e-07,4.0501132329190813e-07
102,25.625,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07
103,25.875,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0
104,26.125,0.0,0.0,0.0,0.0,0.0,0.0
105,26.375,0.0,0.0,0.0,0.0,0.0,0.0
106,26.625,0.0,0.0,0.0,0.0,0.0,0.0
107,26.875,0.0,0.0,0.0,0.0,0.0,0.0
108,27.125,0.0,0.0,0.0,0.0,0.0,0.0
109,27.375,0.0,0.0,0.0,0.0,0.0,0.0
110,27.625,0.0,0.0,0.0,0.0,0.0,0.0
111,27.875,0.0,0.0,0.0,0.0,0.0,0.0
112,28.125,0.0,0.0,0.0,0.0,0.0,0.0
113,28.375,0.0,0.0,0.0,0.0,0.0,0.0
114,28.625,0.0,0.0,0.0,0.0,0.0,0.0
115,28.875,0.0,0.0,0.0,0.0,0.0,0.0
116,29.125,0.0,0.0,0.0,0.0,0.0,0.0
117,29.375,0.0,0.0,0.0,0.0,0.0,0.0
118,29.625,0.0,0.0,0.0,0.0,0.0,0.0
119,29.875,0.0,0.0,0.0,0.0,0.0,0.0
120,30.125,0.0,0.0,0.0,0.0,0.0,0.0
121,30.375,0.0,0.0,0.0,0.0,0.0,0.0
122,30.625,0.0,0.0,0.0,0.0,0.0,0.0
123,30.875,0.0,0.0,0.0,0.0,0.0,0.0
124,31.125,0.0,0.0,0.0,0.0,0.0,0.0
125,31.375,0.0,0.0,0.0,0.0,0.0,0.0
126,31.625,0.0,0.0,0.0,0.0,0.0,0.0
127,31.875,0.0,0.0,0.0,0.0,0.0,0.0
