,med_rad_L,mid_fir_L,low_rad_L,upp_rad_L,med_rad_U,mid_fir_U,low_rad_U,upp_rad_U,med_mst_L,med_sfr_L,low_sfr_L,upp_sfr_L,med_mst_U,med_sfr_U,low_sfr_U,upp_sfr_U,med_qir_L,low_qir_L,upp_qir_L,med_qir_U,low_qir_U,upp_qir_U,mid_sfr_L,med_qir_L_sfr,low_qir_L_sfr,upp_qir_L_sfr,mid_sfr_U,med_qir_U_sfr,low_qir_U_sfr,upp_qir_U_sfr
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379089659503503,1.2084947431616428,0.9847959635725289,1.5832166502462486,10.919319609352572,2.1668232532594316,2.003449322528744,2.4648232584517404,2.70591248876989,2.6304898418886964,2.7718456460662684,2.6673958895729655,2.6235884301957535,2.7334960969062387,,,,,2.1053612504718373,2.6473669806012694,2.6109520470901337,2.6861581912937025
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.529818193739878,1.210229500281315,0.9775339449294294,1.5957350542630562,11.033376192767273,2.1915181572229754,1.993694839520924,2.479669387788231,2.712955468795771,2.631866002101208,2.7944980459959994,2.672282659765539,2.6184830116166027,2.7333117612822972,,,,,2.208621955212953,2.644542389512617,2.6078800790575443,2.6801729274455552
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68054672797625,1.1962840778547945,0.959444365243595,1.603809862790807,11.147432776181974,2.2357866437588805,1.9786231153928417,2.544531709036626,2.7238900940208897,2.6390970862598992,2.830206960632278,2.684160504737644,2.6154693541294103,2.755475969932567,,,,,2.311882659954069,2.643777455488724,2.6106763499111,2.6776137194090106
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.831275262212625,1.1919223818342788,0.9343231431433596,1.5904934389225824,11.261489359596675,2.2150517464430397,1.9849353473395186,2.5323354121845045,2.740001232350771,2.645813999296406,2.8875521195410574,2.6851752557870494,2.6270395729779357,2.7747102090807223,,,,,2.4151433646951856,2.6440931984917437,2.611339207042326,2.6782505896519915
18,0.0,0.0,0.0,0.0,24.282372054584947,39.51974586801282,24.211876950961194,24.313790846621842,10.982003796448996,1.1842976601425006,0.8784415667951643,1.5959084431079085,11.375545943011376,2.1543524223831887,1.9314391528744275,2.5611726041667082,2.767426799727488,2.656218346693007,2.950722427236651,2.7075698706027893,2.6537644389482704,2.8125838790771107,,,,,2.5184040694363015,2.643217399873695,2.6062579294747708,2.6784634122929085
19,0.0,0.0,0.0,0.0,24.19421828895863,39.42966349946707,24.157397134093785,24.215836225883862,11.132732330685371,1.1495623227167582,0.8275027368799485,1.564852551866561,11.489602526426077,2.2308951237416705,1.9482478350801016,2.611687496484675,2.7967289483099957,2.665861762363283,3.022847710839476,2.68388997567013,2.6180433824771683,2.7883240195516734,,,,,2.621664774177418,2.64187017127092,2.6206332845694993,2.671486735018399
20,0.0,0.0,0.0,0.0,24.101676357577958,39.33958113092133,24.052098493477605,24.137061365173714,11.283460864921743,1.0695930705678274,0.774494115978298,1.52252489995173,11.603659109840779,2.2184481947656014,1.9501938675057449,2.5922754069324583,2.832559048579691,2.696522450213391,3.0608914771973725,2.690172974817994,2.6094675280593074,2.818168616577485,,,,,2.724925478918534,2.642008332536598,2.6016060296439276,2.6740740959977414
21,0.0,0.0,0.0,0.0,24.02067205229971,39.24949876237558,23.976305696198594,24.069225419293215,11.434189399158118,1.0097464079889171,0.7429822129421666,1.4103808550910413,11.71771569325548,2.237956124950888,1.9186847777434288,2.735415620502092,2.8543953325597045,2.7231244856130328,3.0606402054506536,2.71509922560438,2.6575534229244613,2.853986935636464,,,,,2.82818618365965,2.6529173686951637,2.624294167497558,2.671261537517723
22,0.0,0.0,0.0,0.0,23.93095038760996,39.159416393829844,23.88495316714857,23.973990122105437,11.58491793339449,0.9714817053764377,0.7492503181154265,1.4047006010717664,11.831772276670181,2.3675204408744435,1.905114944715659,2.797644632956993,2.8508671267224948,2.729169232886994,3.0525560270295804,2.7115250939507582,2.6485320679236377,2.856376195465367,,,,,2.9314468884007665,2.647405307027501,2.6174471176670195,2.6684680236552443
23,0.0,0.0,0.0,0.0,23.833247048042963,39.06933402528409,23.79858894343964,23.88664514930463,11.735646467630865,0.9838151070973471,0.7741899871603196,1.3440379931171922,11.945828860084882,2.4697617737080417,1.8588945695146593,2.7058267534893687,2.8774489195911563,2.7456623215267917,3.069495638596539,2.681411069572576,2.6454235292674473,2.8164665777381477,,,,,3.0347075931418823,2.6552173268724903,2.624754011029156,2.6755966108582983
24,0.0,0.0,0.0,0.0,23.749716613404207,38.979251656738356,23.702707788128823,23.796185755238692,11.886375001867236,0.9907484031896677,0.776655184902314,1.3355251913377142,12.059885443499583,2.2868874186968666,1.8959273897537676,2.7663533073369884,2.8953555545164313,2.763796514483725,3.100174008589678,2.7606970780752143,2.687005889608395,2.868341989578422,,,,,,,,
25,0.0,0.0,0.0,0.0,23.66244311538162,38.889169288192605,23.61877168527341,23.70569968884287,12.037103536103611,1.0294011693219316,0.7905528201362529,1.3168516481602712,,,,,2.8981237911508337,2.787903096952313,3.1191630356045037,,,,-0.02860774653348397,3.5894571651381444,3.479095644535627,3.776962856743452,,,,
26,0.0,0.0,0.0,0.0,23.564986246959094,38.79908691964687,23.51779894667141,23.61104173391555,12.187832070339983,1.0969850956024314,0.8192389916170413,1.2808578185118071,12.287998610328986,2.4084503512174678,1.7819535757993672,2.7893122228418554,2.9211490529878397,2.773229469737724,3.3085900852885937,2.844547415892441,2.711248386136877,3.0730168202720614,0.5222596028802355,3.0555645922466255,2.93080140859046,3.2450961750159126,,,,
27,0.0,0.0,0.0,0.0,23.477502232284294,38.70900455110112,23.426844979674485,23.52370684365742,12.338560604576358,1.1575642580512957,0.9192230736431956,1.5216804114276286,,,,,2.7952755723994454,2.6569080547299504,3.047703799490663,,,,1.073126952293955,2.6952319838289682,2.6279015514179225,2.770907582154999,,,,
28,0.0,0.0,0.0,0.0,23.386642949022455,38.61892218255538,23.327360009899984,23.440130955589893,12.48928913881273,1.2285231236824485,0.9729019530793888,1.4874917080218333,,,,,2.9527001503132357,2.824319226477808,3.0636732120007344,,,,1.6239943017076746,2.655529308078844,2.6032579893179846,2.7186754175476455,,,,
29,0.0,0.0,0.0,0.0,23.296209388921724,38.52883981400963,23.23416178130603,23.34832124344476,,,,,,,,,,,,,,,,,,,,,,
