,mst_hex,qir_hex,non_hex,tef_hex,hmr_hex,gsd_hex,sfr_hex,sfd_hex
40,8.266592942275063,1.6350329768747969,2296.0,38.06280817802775,-2.999479845459455,12.352407775741472,0.027844893064251083,-0.24547188665677414
41,8.266592942275063,2.1368413067824346,4108.0,35.33041936536379,-3.005507189087606,12.620140499547068,0.038085058404422174,0.286003869350449
42,8.266592942275063,2.638649636690073,15687.0,33.199190911002255,-3.0026517131013106,12.781714629017904,0.03599459645317546,0.5645669238731074
43,8.266592942275063,3.1404579665977117,966.0,26.530908845226218,-2.98596130835119,11.613214492587392,0.0006945675328388566,-1.7339780721493772
44,8.266592942275063,3.6422662965053494,1103.0,25.334882018572618,-3.0421086269408995,11.20171014686845,9.507395899903009e-05,-2.552580166348436
45,8.266592942275063,4.144074626412988,1318.0,25.071183702471767,-3.100804814355179,10.939446726417874,2.0929712024784418e-05,-3.1044052844087595
46,8.266592942275063,4.645882956320626,1214.0,25.01227274051019,-3.2069470605782238,10.65505963728924,4.406687881338571e-06,-3.641357139025734
47,8.266592942275063,5.147691286228264,141.0,25.003686336760826,-3.239176675632435,10.469981029004957,2.3863411336479005e-06,-4.256797342772933
48,8.39988904503491,-2.3794336623863095,17.0,34.56879122116987,-2.8106828773248846,12.7519432374113,0.04219329983719276,0.5502013183954523
49,8.39988904503491,-1.8776253324786711,43.0,38.47118306714435,-2.802993775993064,12.66831015314685,0.07571073357849985,0.5165450365433065
50,8.39988904503491,-1.3758170025710328,150.0,42.576699867248536,-2.9079187621367852,12.73911087277277,0.05020219892431636,0.5513406565262983
51,8.39988904503491,-0.8740086726633947,248.0,45.2382712441106,-2.89392490893459,12.69683277527127,0.044098724054030335,0.2900589799784615
52,8.39988904503491,-0.37220034275575653,1364.0,37.125169670127356,-3.0970491637137423,11.471330598563776,0.01731068411306278,-2.3599187755352267
53,8.39988904503491,0.12960798715188204,2019.0,45.110145510276276,-2.990643308625847,11.96608312628732,0.026251869366939313,-1.134634340881842
54,8.39988904503491,0.6314163170595202,3190.0,47.9012174636219,-2.8836058963488242,12.3726402438173,0.040005180774177536,-0.1773951780021659
55,8.39988904503491,1.1332246469671583,10377.0,47.77241328098738,-2.987782639489736,12.747810057891899,0.044862691060045146,0.6019680742771566
56,8.39988904503491,1.6350329768747969,2376.0,40.43066450401589,-2.9907423463167504,12.473209842829702,0.04213843880120584,0.023604621011539356
57,8.39988904503491,2.1368413067824346,4177.0,36.078153146292166,-2.989968464747408,12.639883338108575,0.050460261465583106,0.3639054428898427
58,8.39988904503491,2.638649636690073,13040.0,33.03483029508883,-2.986029262105017,12.837601318116873,0.050650494323376406,0.7090267583677641
59,8.39988904503491,3.1404579665977117,811.0,26.70474567013516,-2.9770166586351006,11.644139034728045,0.0008497432548879282,-1.631065566535672
60,8.39988904503491,3.6422662965053494,951.0,25.344200272665415,-3.027877938372947,11.207262593496269,0.0001242423050089844,-2.4942379104343515
61,8.39988904503491,4.144074626412988,1145.0,25.070284849275147,-3.1137104046293995,10.891887512853327,2.413399928428764e-05,-3.1321922691312314
62,8.39988904503491,4.645882956320626,1207.0,25.013345193744396,-3.1754901221725964,10.658209137556524,5.912961382707604e-06,-3.584449945016672
63,8.39988904503491,5.147691286228264,114.0,25.00213156248394,-3.2400082492150224,10.419319152445704,1.717319367751353e-06,-4.360248677523517
64,8.533185147794757,-2.3794336623863095,18.0,34.75527233547635,-3.0281504795759235,12.978103464400863,0.0663621656220129,0.9037564720784685
65,8.533185147794757,-1.8776253324786711,45.0,40.08061137729221,-2.960136168596325,12.859166509089652,0.13547269994133165,0.9175972623033929
66,8.533185147794757,-1.3758170025710328,127.0,42.168989421814445,-2.8768343831255567,12.791897584046922,0.07315361494700286,0.7199148796120166
67,8.533185147794757,-0.8740086726633947,174.0,45.35449612277678,-2.8877689415103047,12.667387039228538,0.06744954084520706,0.40507410335020944
68,8.533185147794757,-0.37220034275575653,866.0,33.6650982387622,-3.1600599222876533,11.065465632940487,0.020983464128766657,-3.2515032607298084
69,8.533185147794757,0.12960798715188204,1356.0,44.24513739048555,-3.005907592646204,11.81272696725559,0.03623796516707036,-1.4324891067864227
70,8.533185147794757,0.6314163170595202,1798.0,47.36768077027148,-2.905580553092889,12.288903609802036,0.05405828888699141,-0.37790311105412855
71,8.533185147794757,1.1332246469671583,6138.0,48.167320028350424,-2.8667980809826985,12.6200448270105,0.05773796744147721,0.3950649220314433
72,8.533185147794757,1.6350329768747969,4148.0,44.86893015404446,-3.0249873245166947,12.807078206292601,0.07190695663828758,0.6815326776426543
73,8.533185147794757,2.1368413067824346,4164.0,36.85497834015992,-2.961225737895801,12.65436709775245,0.06847654979506433,0.43033806370105593
74,8.533185147794757,2.638649636690073,11634.0,33.00765416399605,-2.9758430210777824,12.913545429146478,0.07477937617700173,0.8787100688869238
75,8.533185147794757,3.1404579665977117,720.0,26.813111064169142,-2.972585610402364,11.663875656192454,0.0011312739315282336,-1.5165670087385572
76,8.533185147794757,3.6422662965053494,858.0,25.3744722757584,-3.0154282418127525,11.206180795215026,0.00014411968493574596,-2.444860336034363
77,8.533185147794757,4.144074626412988,1014.0,25.08023670956463,-3.095410300321905,10.92436541707321,3.354160258536832e-05,-2.984677420996836
78,8.533185147794757,4.645882956320626,1022.0,25.011444638619917,-3.178581588385002,10.634930095103106,6.907529916289089e-06,-3.5694361013830025
79,8.533185147794757,5.147691286228264,97.0,25.00205332962508,-3.2450608529623244,10.43683895089253,2.064260407864014e-06,-4.2550542582385065
80,8.666481250554606,-2.3794336623863095,15.0,34.32730700174967,-2.97300690647702,12.785927323621697,0.10689417224119074,1.1689363410279447
81,8.666481250554606,-1.8776253324786711,28.0,38.92442349025181,-2.8607240469873365,12.912639952948014,0.11051567206817983,1.0018703668427924
82,8.666481250554606,-1.3758170025710328,99.0,41.482080343997836,-2.9078322407622244,12.882201552324295,0.10174549835836073,0.8900693837534518
83,8.666481250554606,-0.8740086726633947,138.0,45.66404544443324,-2.894146160238426,12.781011016315926,0.11157773662272326,0.67711976532645
84,8.666481250554606,-0.37220034275575653,513.0,31.756926289311163,-3.187199215036747,10.796989062536488,0.020390491681025538,-3.8380144656679405
85,8.666481250554606,0.12960798715188204,895.0,42.86317778645947,-3.031697896952749,11.58362073925895,0.039311178543699754,-1.9273146108596528
86,8.666481250554606,0.6314163170595202,1257.0,47.302713351678356,-2.916809881209267,12.279993463352078,0.07286110531861484,-0.4364747258354084
87,8.666481250554606,1.1332246469671583,2483.0,47.78403195286297,-2.836083941957173,12.536428233502896,0.08528788170265098,0.20691813651647586
88,8.666481250554606,1.6350329768747969,7857.0,48.14525722786718,-2.953536276732581,12.878900596362952,0.09692210579373185,0.9025804523500105
89,8.666481250554606,2.1368413067824346,3968.0,37.88485330679724,-2.937546921631456,12.704903684424295,0.09135682128707269,0.5533676487884708
90,8.666481250554606,2.638649636690073,10893.0,33.101849780358044,-2.952466918511838,12.978870023247879,0.10929116961636418,1.0280312014115651
91,8.666481250554606,3.1404579665977117,678.0,26.994269081273263,-2.9521851058850666,11.688262366725095,0.00143538163853272,-1.4277546542250668
92,8.666481250554606,3.6422662965053494,800.0,25.4278276014328,-3.032121735928027,11.224565595671775,0.00019221225913821618,-2.3302952670712047
93,8.666481250554606,4.144074626412988,924.0,25.074810599867916,-3.0725868265560496,10.916676584660427,3.6225664207955245e-05,-2.9449260736869802
94,8.666481250554606,4.645882956320626,915.0,25.01251520667571,-3.1658130262934185,10.652691726421425,8.770635224791617e-06,-3.466625992705262
95,8.666481250554606,5.147691286228264,88.0,25.002164017070424,-3.2039325650372428,10.483033325174379,2.5806468461315406e-06,-4.2985775408386555
96,8.799777353314454,-2.3794336623863095,14.0,33.34056064060756,-2.751287169133443,12.88025332725157,0.11047269478781445,1.0184508704839907
97,8.799777353314454,-1.8776253324786711,41.0,37.699540301067074,-2.901768855052857,13.048969736658226,0.13445253004660493,1.1544823824476225
98,8.799777353314454,-1.3758170025710328,79.0,42.755853339086606,-2.904437342526647,13.023684312059306,0.18985702845206892,1.1705943086841426
99,8.799777353314454,-0.8740086726633947,106.0,44.34978981737821,-2.845576987690764,12.814104864489433,0.1518635540469556,0.7307313489218851
100,8.799777353314454,-0.37220034275575653,472.0,30.090881844698373,-3.2250601430104324,10.59160112978732,0.032324338402269545,-4.325228724106856
101,8.799777353314454,0.12960798715188204,510.0,41.52735625622319,-3.0775548173740495,11.340139974471208,0.04414105440323352,-2.3363282533115304
102,8.799777353314454,0.6314163170595202,850.0,47.31286797691794,-2.9261849695531077,12.114366835168049,0.08341740577967774,-0.7170701239695669
103,8.799777353314454,1.1332246469671583,1324.0,47.691493318160134,-2.8432409929614235,12.440867417413187,0.1029125342871377,-0.004341072809693375
104,8.799777353314454,1.6350329768747969,5017.0,48.52574661145392,-2.8145119521332376,12.788973063548289,0.12906779621118117,0.7837103206607301
105,8.799777353314454,2.1368413067824346,4118.0,40.39989628868233,-2.9300267912132187,12.828475491409417,0.13820353730637175,0.8087082140598736
106,8.799777353314454,2.638649636690073,10395.0,33.40651904514858,-2.947702497166049,13.064111092234558,0.1630861416936672,1.2071582245061994
107,8.799777353314454,3.1404579665977117,643.0,27.305936469260494,-2.9274907768586953,11.773728049077508,0.002197363267311626,-1.2164017232053876
108,8.799777353314454,3.6422662965053494,635.0,25.447774763933317,-2.9870831103077555,11.260848999047706,0.00025571006436450166,-2.1987898199081553
109,8.799777353314454,4.144074626412988,827.0,25.084492613067074,-3.079599250072181,10.942073630831569,5.373602937098475e-05,-2.8262436607898542
110,8.799777353314454,4.645882956320626,765.0,25.012457951065763,-3.133368424597059,10.665106478800148,1.0215613357934151e-05,-3.43235128145337
111,8.799777353314454,5.147691286228264,63.0,25.001931417556037,-3.218998171527526,10.414010036011161,3.7856766992924126e-06,-4.336637231448129
112,8.933073456074302,-1.8776253324786711,14.0,32.113053049360005,-2.886513095784631,13.005393413211873,0.1444075787518395,1.3310854431697328
113,8.933073456074302,-1.3758170025710328,36.0,38.395662519666885,-2.880840761436037,13.03332372077235,0.26147187118827514,1.3249031986474906
114,8.933073456074302,-0.8740086726633947,97.0,43.205388177301465,-2.8855287785718793,12.883075212658408,0.2860672221970553,0.8467764575437754
115,8.933073456074302,-0.37220034275575653,85.0,44.72849879545324,-3.211403170225312,10.716328356387233,0.2487412513771956,-4.324848874920287
116,8.933073456074302,0.12960798715188204,378.0,29.985125930220992,-3.09630311039387,11.00894063348761,0.036855502407713805,-2.9237572443472413
117,8.933073456074302,0.6314163170595202,344.0,40.020016925279485,-2.960359737857535,11.832294070236165,0.04843529505480058,-1.2163240298042621
118,8.933073456074302,1.1332246469671583,504.0,47.086428051903134,-2.8658764077058483,12.46415056215271,0.09081191840812206,-0.025625693534425696
119,8.933073456074302,1.6350329768747969,873.0,47.634763584377296,-2.7676480243440693,12.681632867466657,0.14833434966132522,0.5637238765131726
